web-scraper-order,web-scraper-start-url,title,price,availability,pagination,pagination-href,link,link-href,image-src
"1612611813-1326","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Apple MacBook Air (Procesor Apple M1 (12M Cache, up to 3.20 GHz), 13.3"", Retina, 8GB, 512GB SSD, Integrated M1 Graphics, Mac OS Big Sur, Layout INT, Argintiu)","6.599,00 Lei","In stoc magazin","","","Laptop Apple MacBook Air (Procesor Apple M1 (12M Cache, up to 3.20 GHz), 13.3"", Retina, 8GB, 512GB SSD, Integrated M1 Graphics, Mac OS Big Sur, Layout INT, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-macbook-air-procesor-apple-m1-12m-cache-up-to-3.20-ghz-13.3-retina-8gb-512gb-ssd-integrated-m1-graphics-mac-os-big-sur-layout-int-argintiu-3803877.html","https://static3.evomag.ro/img?file=products%2F3803%2F3803877%2F1605786178laptop-apple-macbook-air-procesor-apple-m1-12m-cache-up-to-320-ghz-133-retina-8gb-256gb-ssd-integrated-m1-graphics-mac-os-big-sur-layout-int-argintiu1.jpg&height=150&extend=white"
"1612612137-1631","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 450 G6 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 15.6"" HD, 8GB, 1TB HDD @5400RPM, nVidia GeForce MX130 @2GB, FPR, Argintiu)","2.976,99 Lei","Stoc epuizat","18","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop HP ProBook 450 G6 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 15.6"" HD, 8GB, 1TB HDD @5400RPM, nVidia GeForce MX130 @2GB, FPR, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-450-g6-procesor-intel-core-i5-8265u-6m-cache-up-to-3.90-ghz-whiskey-lake-15.6-hd-8gb-1tb-hdd-5400rpm-nvidia-geforce-mx130-2gb-fpr-argintiu-3763088.html","https://static3.evomag.ro/img?file=products%2F3763%2F3763088%2F1568286703Laptop+HP+ProBook+450+G6+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8265U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+Whiskey+Lake%2C+15.6+HD%2C+8GB%2C+1TB+HDD+%405400RPM%2C+nVidia+GeForce+MX130+%402GB%2C+FPR%2C+Argintiu%29.jpg&height=150&extend=white"
"1612612490-2016","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 430 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 13.3"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Win10 Pro, Argintiu)","4.157,99 Lei","Stoc epuizat","15","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:15","Laptop HP ProBook 430 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 13.3"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-430-g7-procesor-intel-core-i5-10210u-6m-cache-up-to-4.20-ghz-comet-lake-13.3-fhd-8gb-512gb-ssd-intel-uhd-graphics-win10-pro-argintiu-3787821.html","https://static3.evomag.ro/img?file=products%2F3787%2F3787821%2F1587724442Laptop+HP+ProBook+430+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+13.3+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+Argintiu%291.jpg&height=150&extend=white"
"1612611813-1302","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Prestigio SmartBook 141 C5 (Procesor Intel® Celeron® N3350 (2M Cache, up to 2.40 GHz), 14.1"" HD, 4GB, 64GB eMMC, Intel® HD Graphics 500, Win10 Pro, Gri)","1.199,00 Lei","In stoc magazin","","","Laptop Prestigio SmartBook 141 C5 (Procesor Intel® Celeron® N3350 (2M Cache, up to 2.40 GHz), 14.1"" HD, 4GB, 64GB eMMC, Intel® HD Graphics 500, Win10 Pro, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/prestigio-laptop-prestigio-smartbook-141-c5-procesor-intel-celeron-n3350-2m-cache-up-to-2.40-ghz-14.1-hd-4gb-64gb-emmc-intel-hd-graphics-500-win10-pro-gri-3794888.html","https://static3.evomag.ro/img?file=products%2F3794%2F3794888%2Fprestigio-smartbook-141-c5-14-60002b9bbe4e4.jpg&height=150&extend=white"
"1612612715-2229","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5-8279U (6M Cache, up to 4.10 GHz), Coffee Lake, 13.3"", Retina, Touch Bar, 8GB, 256GB SSD, Intel® Iris® Plus Graphics 655, FPR, Mac OS Mojave, Layout RO, Gri)","10.999,99 Lei","Intreaba stoc","5","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:5","Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5-8279U (6M Cache, up to 4.10 GHz), Coffee Lake, 13.3"", Retina, Touch Bar, 8GB, 256GB SSD, Intel® Iris® Plus Graphics 655, FPR, Mac OS Mojave, Layout RO, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-the-new-macbook-pro-13-retina-procesor-intel-core-i5-8279u-6m-cache-up-to-4.10-ghz-coffee-lake-13.3-retina-touch-bar-8gb-256gb-ssd-intel-iris-plus-graphics-655-fpr-mac-os-mojave-layout-ro-gri-3752546.html","https://static3.evomag.ro/img?file=products%2F3752%2F3752546%2F1560498867Laptop+Apple+The+New+MacBook+Pro+13+Retina+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8279U+%286M+Cache%2C+up+to+4.10+GHz%29+13.3%2C+Touch+Bar%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+Iris%C2%AE+Plus+Graphics+655%2C+FPR%2C+Mac+OS+Mojave%2C+Layout+RO%2C+Gri%29+1.jpg&height=150&extend=white"
"1612612445-1979","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Dell Inspiron G7 7790 (Procesor Intel® Core™ i9-9880H (16M Cache, up to 4.80 GHz), Coffee Lake, 17.3"" FHD, 16GB, 512GB SSD, nVidia GeForce RTX 2080 @8GB, Win10 Home, Negru)","14.599,99 Lei","Stoc epuizat","17","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:17","Laptop Gaming Dell Inspiron G7 7790 (Procesor Intel® Core™ i9-9880H (16M Cache, up to 4.80 GHz), Coffee Lake, 17.3"" FHD, 16GB, 512GB SSD, nVidia GeForce RTX 2080 @8GB, Win10 Home, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-gaming-dell-inspiron-g7-7790-procesor-intel-core-i9-9880h-16m-cache-up-to-4.80-ghz-coffee-lake-17.3-fhd-16gb-512gb-ssd-nvidia-geforce-rtx-2080-8gb-win10-home-negru-3778364.html","https://static3.evomag.ro/img?file=products%2F3778%2F3778364%2F1555508721Laptop+Gaming+Dell+G7+7790+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8750H+%289M+Cache%2C+up+to+4.10+GHz%29%2C+17.3+FHD%2C+16GB%2C+1TB+HDD+%405400RPM+%2B+256GB+SSD%2C+nVidia+GeForce+RTX+2060+%406GB%2C+Win10+Home%2C+Negru%29+1.jpg&height=150&extend=white"
"1612612534-2066","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP EliteBook 840 G6 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 14"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics 620, Argintiu)","6.239,99 Lei","Stoc epuizat","13","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:13","Laptop HP EliteBook 840 G6 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 14"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics 620, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-elitebook-840-g6-procesor-intel-core-i7-8565u-8m-cache-up-to-4.60-ghz-whiskey-lake-14-fhd-16gb-512gb-ssd-intel-uhd-graphics-620-argintiu-3763377.html","https://static3.evomag.ro/img?file=products%2F3763%2F3763377%2F1568384339Laptop+HP+EliteBook+840+G6+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8565U+%288M+Cache%2C+up+to+4.60+GHz%29%2C+Whiskey+Lake%2C+14+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Argintiu%29+1.png&height=150&extend=white"
"1612611906-1410","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 7400 (Procesor Intel® Core™ i5-8365U (6M Cache, up to 4.10 GHz), 14"" FHD, 16GB, 256GB SSD, Intel® UHD Graphics 620, FPR, Win10 Pro, Negru)","6.999,99 Lei","Stoc epuizat","8","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:8","Laptop Dell Latitude 7400 (Procesor Intel® Core™ i5-8365U (6M Cache, up to 4.10 GHz), 14"" FHD, 16GB, 256GB SSD, Intel® UHD Graphics 620, FPR, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-7400-procesor-intel-core-i5-8365u-6m-cache-up-to-4.10-ghz-14-fhd-16gb-256gb-ssd-intel-uhd-graphics-620-fpr-win10-pro-negru-3755986.html","https://static3.evomag.ro/img?file=products%2F3755%2F3755986%2F1563447812Laptop+Dell+Latitude+7400+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8365U+%286M+Cache%2C+up+to+4.10+GHz%29%2C+14+FHD%2C+16GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+FPR%2C+Win10+Pro%2C+Negru%291.jpg&height=150&extend=white"
"1612612137-1644","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Asus X509JB-EJ056 (Procesor Intel® Core™ i3-1005G1 (4M Cache, up to 3.40 GHz), Ice Lake, 15.6"" FHD, 4GB, 256GB, nVidia GeForce MX110 @2GB, Gri)","1.965,99 Lei","Stoc epuizat","18","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop Asus X509JB-EJ056 (Procesor Intel® Core™ i3-1005G1 (4M Cache, up to 3.40 GHz), Ice Lake, 15.6"" FHD, 4GB, 256GB, nVidia GeForce MX110 @2GB, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-x509jb-ej056-procesor-intel-core-i3-1005g1-4m-cache-up-to-3.40-ghz-ice-lake-15.6-fhd-4gb-256gb-nvidia-geforce-mx110-2gb-gri-3788177.html","https://static3.evomag.ro/img?file=products%2F3788%2F3788177%2F1569940632Laptop+Asus+X509FL-EJ049+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8265U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Gri%29+1.jpg&height=150&extend=white"
"1612612230-1763","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo IdeaPad S145 (Procesor Intel® Celeron® 4205U (2M Cache, up to 1.80 GHz), Whiskey Lake, 15.6"" HD, 4GB, 256GB SSD, Intel® UHD Graphics 610, Gri)","1.214,99 Lei","Stoc epuizat","22","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:22","Laptop Lenovo IdeaPad S145 (Procesor Intel® Celeron® 4205U (2M Cache, up to 1.80 GHz), Whiskey Lake, 15.6"" HD, 4GB, 256GB SSD, Intel® UHD Graphics 610, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-s145-procesor-intel-celeron-4205u-2m-cache-up-to-1.80-ghz-whiskey-lake-15.6-hd-4gb-256gb-ssd-intel-uhd-graphics-610-gri-3759277.html","https://static3.evomag.ro/img?file=products%2F3759%2F3759277%2F1565782698Laptop+Lenovo+IdeaPad+S145+%28Procesor+Intel%C2%AE+Celeron%C2%AE+4205U+%282M+Cache%2C+up+to+1.80+GHz%29%2C+Whiskey+Lake%2C+15.6+HD%2C+4GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+610%2C+Gri%29+1.jpg&height=150&extend=white"
"1612612715-2253","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5-8257U (6M Cache, up to 3.90 GHz), Coffee Lake, 13.3"", Retina, Touch Bar, 8GB, 256GB SSD, Intel® Iris® Plus Graphics 645, FPR, Mac OS Mojave, Layout RO,...","9.399,99 Lei","Intreaba stoc","5","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:5","Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5-8257U (6M Cache, up to 3.90 GHz), Coffee Lake, 13.3"", Retina, Touch Bar, 8GB, 256GB SSD, Intel® Iris® Plus Graphics 645, FPR, Mac OS Mojave, Layout RO,...","https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-the-new-macbook-pro-13-retina-procesor-intel-core-i5-8257u-6m-cache-up-to-3.90-ghz-coffee-lake-13.3-retina-touch-bar-8gb-256gb-ssd-intel-iris-plus-graphics-645-fpr-mac-os-mojave-layout-ro-argintiu-3761650.html","https://static3.evomag.ro/img?file=products%2F3761%2F3761650%2F1567414203Laptop+Apple+The+New+MacBook+Pro+13+Retina+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8257U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+Coffee+Lake%2C+13.3%2C+Retina%2C+Touch+Bar%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+Iris%C2%AE+Plus+Graphics+645%2C+FPR+1.jpg&height=150&extend=white"
"1612612137-1650","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion Y740 (Procesor Intel® Core™ i7-9750H (12M Cache, 3.90 GHz), Coffee Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce RTX 2070 @8GB, Negru)","9.099,99 Lei","Stoc epuizat","18","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop Gaming Lenovo Legion Y740 (Procesor Intel® Core™ i7-9750H (12M Cache, 3.90 GHz), Coffee Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce RTX 2070 @8GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-y740-procesor-intel-core-i7-9750h-12m-cache-3.90-ghz-coffee-lake-15.6-fhd-16gb-512gb-ssd-nvidia-geforce-rtx-2070-8gb-negru-3758901.html","https://static3.evomag.ro/img?file=products%2F3758%2F3758901%2F1565335776Laptop+Gaming+Lenovo+Legion+Y740+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9750H+%2812M+Cache%2C+3.90+GHz%29%2C+Coffee+Lake%2C+15.6+FHD%2C+16GB%2C+512GB+SSD%2C+nVidia+GeForce+RTX+2070+%408GB%2C+Negru1.jpg&height=150&extend=white"
"1612612715-2227","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo ThinkPad T490s (Procesor Intel® Core™ i5-8265U (8M Cache, up to 4.60 GHz), Whiskey Lake, 14"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics 620, LTE, FPR, Win10 Pro, Negru)","8.045,99 Lei","Intreaba stoc","5","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:5","Laptop Lenovo ThinkPad T490s (Procesor Intel® Core™ i5-8265U (8M Cache, up to 4.60 GHz), Whiskey Lake, 14"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics 620, LTE, FPR, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkpad-t490s-procesor-intel-core-i5-8265u-8m-cache-up-to-4.60-ghz-whiskey-lake-14-fhd-8gb-512gb-ssd-intel-uhd-graphics-620-lte-fpr-win10-pro-negru-3771703.html","https://static3.evomag.ro/img?file=products%2F3771%2F3771703%2F1571052150Laptop+Lenovo+ThinkPad+T490s+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8265U+%288M+Cache%2C+up+to+4.60+GHz%29%2C+Whiskey+Lake%2C+14+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+LTE%2C+FPR%2C+Win10+Pro%2C+Negru%291.jpg&height=150&extend=white"
"1612611953-1456","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Asus VivoBook X512DA-EJ173 (Procesor AMD Ryzen 5 3500U (4M Cache, up to 3.70 GHz), 15.6"" FHD, 8GB, 512GB SSD, AMD Radeon Vega 8, Gri)","2.154,99 Lei","Stoc epuizat","10","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:10","Laptop Asus VivoBook X512DA-EJ173 (Procesor AMD Ryzen 5 3500U (4M Cache, up to 3.70 GHz), 15.6"" FHD, 8GB, 512GB SSD, AMD Radeon Vega 8, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-x512da-ej173-procesor-amd-ryzen-5-3500u-4m-cache-up-to-3.70-ghz-15.6-fhd-8gb-512gb-ssd-amd-radeon-vega-8-gri-3781400.html","https://static3.evomag.ro/img?file=products%2F3781%2F3781400%2F1580893756Laptop+Asus+VivoBook+X512DA-EJ173+%28Procesor+AMD+Ryzen+5+3500U+%284M+Cache%2C+up+to+3.70+GHz%29%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+AMD+Radeon+Vega+8%2C+Argintiu%29+1.jpg&height=150&extend=white"
"1612612490-2003","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Inspiron 3593 (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce MX230 @2GB, Linux, Negru)","3.473,99 Lei","Stoc epuizat","15","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:15","Laptop Dell Inspiron 3593 (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce MX230 @2GB, Linux, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-inspiron-3593-procesor-intel-core-i5-1035g1-6m-cache-up-to-3.60-ghz-ice-lake-15.6-fhd-8gb-512gb-ssd-nvidia-geforce-mx230-2gb-linux-negru-3772457.html","https://static3.evomag.ro/img?file=products%2F3772%2F3772457%2F1571656461Laptop+Dell+Inspiron+3593+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-1035G1+%286M+Cache%2C+up+to+3.60+GHz%29%2C+Ice+Lake%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+nVidia+GeForce+MX230+%402GB%2C+Win10+Home%2C+Negru%291.jpg&height=150&extend=white"
"1612612091-1623","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo ThinkBook Plus (Procesor Intel® Core™ i7-10710U (12M Cache, up to 4.70 GHz), Comet Lake, 13.3"" FHD + 10.8"" E-Ink FHD, 16GB, 512GB SSD, Intel® UHD Graphics, FPR, Win10 Pro, Gri)","8.899,99 Lei","Stoc epuizat","16","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:16","Laptop Lenovo ThinkBook Plus (Procesor Intel® Core™ i7-10710U (12M Cache, up to 4.70 GHz), Comet Lake, 13.3"" FHD + 10.8"" E-Ink FHD, 16GB, 512GB SSD, Intel® UHD Graphics, FPR, Win10 Pro, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkbook-plus-procesor-intel-core-i7-10710u-12m-cache-up-to-4.70-ghz-comet-lake-13.3-fhd-10.8-e-ink-fhd-16gb-512gb-ssd-intel-uhd-graphics-fpr-win10-pro-gri-3793438.html","https://static3.evomag.ro/img?file=products%2F3793%2F3793438%2F1595251242Laptop+Lenovo+ThinkBook+Plus+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10710U+%2812M+Cache%2C+up+to+4.70+GHz%29%2C+Comet+Lake%2C+13.3+FHD+%2B+10.8+E-Ink+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+FPR%2C+Win10+Pro%2C+Gri%291.JPG&height=150&extend=white"
"1612612624-2169","https://www.evomag.ro/portabile-laptopuri-notebook/","Nou! Laptop Gaming ASUS ROG Strix G17 G713QR-HG022 (Procesor AMD Ryzen™ 9 5900HX (16M Cache, up to 4.60 GHz), 17.3"" FHD 300Hz, 16GB, 1TB SSD, nVidia GeForce RTX 3070 @8GB, Gri)","8.099,99 Lei","Stoc epuizat","9","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:9","Nou! Laptop Gaming ASUS ROG Strix G17 G713QR-HG022 (Procesor AMD Ryzen™ 9 5900HX (16M Cache, up to 4.60 GHz), 17.3"" FHD 300Hz, 16GB, 1TB SSD, nVidia GeForce RTX 3070 @8GB, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-rog-strix-g17-g713qr-hg022-procesor-amd-ryzen-9-5900hx-16m-cache-up-to-4.60-ghz-17.3-fhd-300hz-16gb-1tb-ssd-nvidia-geforce-rtx-3070-8gb-gri-3806746.html","https://static3.evomag.ro/img?file=products%2F3806%2F3806746%2Flaptop-gaming-asus-rog-strix-g-5ffeff8657f87.jpg&height=150&extend=white"
"1612612183-1689","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 450 G7 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, FPR, Argintiu)","3.542,99 Lei","Stoc epuizat","20","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:20","Laptop HP ProBook 450 G7 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, FPR, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-450-g7-procesor-intel-core-i7-10510u-8m-cache-up-to-4.90-ghz-comet-lake-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-fpr-argintiu-3787861.html","https://static3.evomag.ro/img?file=products%2F3787%2F3787861%2F1586251370Laptop+HP+ProBook+450+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+1TB+HDD+%405400RPM%2C+nVidia+GeForce+MX130+%402GB%2C+FPR%2C+Argintiu%291.jpg&height=150&extend=white"
"1612612809-2322","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell XPS 9700 (Procesor Intel® Core™ i7-10875H (16M Cache, up to 5.10 GHz), Comet Lake, 17"" UHD+, Touch, 32GB, 1TB SSD, nVidia GeForce RTX 2060 @6GB, Win10 Pro, Argintiu)","18.099,99 Lei","In stoc (exclusiv online)","3","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:3","Laptop Dell XPS 9700 (Procesor Intel® Core™ i7-10875H (16M Cache, up to 5.10 GHz), Comet Lake, 17"" UHD+, Touch, 32GB, 1TB SSD, nVidia GeForce RTX 2060 @6GB, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-xps-9700-procesor-intel-core-i7-10875h-16m-cache-up-to-5.10-ghz-comet-lake-17-uhd-touch-32gb-1tb-ssd-nvidia-geforce-rtx-2060-6gb-win10-pro-argintiu-3799211.html","https://static3.evomag.ro/img?file=products%2F3799%2F3799211%2F1594721591Laptop+Dell+XPS+9700+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10750H+%2812M+Cache%2C+up+to+5.00+GHz%29%2C+Comet+Lake%2C+17+UHD%2B%2C+Touch%2C+32GB%2C+1TB+SSD%2C+nVidia+GeForce+GTX+1650Ti+%404GB%2C+Win10+Pro%2C+Argintiu%291.jpg&height=150&extend=white"
"1612612045-1556","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo Ideapad 3 (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Gri)","3.027,99 Lei","Stoc epuizat","14","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:14","Laptop Lenovo Ideapad 3 (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-3-procesor-intel-core-i5-1035g1-6m-cache-up-to-3.60-ghz-ice-lake-15.6-fhd-8gb-512gb-ssd-intel-uhd-graphics-gri-3801721.html","https://static3.evomag.ro/img?file=products%2F3801%2F3801721%2F1603365460Laptop+Lenovo+Ideapad+3+%28Procesor+AMD+Ryzen+3+3250U+%284M+Cache%2C+up+to+3.50+GHz%29%2C+17.3+HD%2B%2C+8GB%2C+256GB+SSD%2C+AMD+Radeon+Graphics%2C+Gri%291.jpg&height=150&extend=white"
"1612612320-1835","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Precision 7540 (Procesor Intel® Core™ i9-9980HK (16M Cache, up to 5.00 GHz), Coffee Lake, 15.6"" FHD, 32GB, 1TB SSD, nVidia Quadro RTX 3000 @6GB, Linux, Argintiu)","15.399,99 Lei","Stoc epuizat","23","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:23","Laptop Dell Precision 7540 (Procesor Intel® Core™ i9-9980HK (16M Cache, up to 5.00 GHz), Coffee Lake, 15.6"" FHD, 32GB, 1TB SSD, nVidia Quadro RTX 3000 @6GB, Linux, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-precision-7540-procesor-intel-core-i9-9980hk-16m-cache-up-to-5.00-ghz-coffee-lake-15.6-fhd-32gb-1tb-ssd-nvidia-quadro-rtx-3000-6gb-linux-argintiu-3771481.html","https://static3.evomag.ro/img?file=products%2F3771%2F3771481%2F1570785753Laptop+Dell+Precision+7540+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i9-9980HK+%2816M+Cache%2C+up+to+5.00+GHz%29%2C+Coffee+Lake%2C+15.6+FHD%2C+32GB%2C+1TB+SSD%2C+nVidia+Quadro+RTX+3000+%406GB%2C+Linux%2C+Argintiu%291.jpg&height=150&extend=white"
